what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.1.1.v201006011046R-H111-GA,"org.jboss.ide.eclipse.archives.webtools",1327192982638
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.1.1.v201006011046R-H111-GA,"org.jboss.ide.eclipse.as.wtp.ui",1327192982643
stopped,bundle,org.jboss.ide.eclipse.deployer.ui,1.5.0,"org.jboss.ide.eclipse.deployer.ui",1327192982643
stopped,bundle,org.jboss.ide.eclipse.ejb3.wizards.core,1.0.0,"org.jboss.ide.eclipse.ejb3.wizards.core",1327192982643
stopped,bundle,org.jboss.ide.eclipse.firstrun,1.5.0,"org.jboss.ide.eclipse.firstrun",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.aop.ui,1.1.0,"org.jboss.ide.eclipse.jdt.aop.ui",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.aop.core,1.1.0,"org.jboss.ide.eclipse.jdt.aop.core",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.jsp.ui,1.5.0,"org.jboss.ide.eclipse.jdt.j2ee.jsp.ui",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.jsp.core,1.5.0,"org.jboss.ide.eclipse.jdt.j2ee.jsp.core",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.ui,1.5.0,"org.jboss.ide.eclipse.jdt.j2ee.ui",1327192982644
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.core,1.5.0,"org.jboss.ide.eclipse.jdt.j2ee.core",1327192982645
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.xml.ui,1.5.0,"org.jboss.ide.eclipse.jdt.j2ee.xml.ui",1327192982645
stopped,bundle,org.jboss.ide.eclipse.jdt.test.ui,1.5.0,"org.jboss.ide.eclipse.jdt.test.ui",1327192982645
stopped,bundle,org.jboss.ide.eclipse.jdt.ws.ui,1.5.0,"org.jboss.ide.eclipse.jdt.ws.ui",1327192982645
stopped,bundle,org.jboss.ide.eclipse.jdt.ws.core,1.5.0,"org.jboss.ide.eclipse.jdt.ws.core",1327192982645
stopped,bundle,org.jboss.ide.eclipse.jdt.test.core,1.5.0,"org.jboss.ide.eclipse.jdt.test.core",1327192982646
stopped,bundle,org.jboss.ide.eclipse.jdt.ui,1.5.0,"org.jboss.ide.eclipse.jdt.ui",1327192982646
stopped,bundle,org.jboss.ide.eclipse.jdt.core,1.5.0,"org.jboss.ide.eclipse.jdt.core",1327192982646
stopped,bundle,org.jboss.ide.eclipse.deployer.core,1.5.0,"org.jboss.ide.eclipse.deployer.core",1327192982646
stopped,bundle,org.jboss.ide.eclipse.launcher.ui,1.5.0,"org.jboss.ide.eclipse.launcher.ui",1327192982646
stopped,bundle,org.jboss.ide.eclipse.launcher.core,1.5.0,"org.jboss.ide.eclipse.launcher.core",1327192982646
stopped,bundle,org.jboss.ide.eclipse.packaging.ui,1.5.0,"org.jboss.ide.eclipse.packaging.ui",1327192982647
stopped,bundle,org.jboss.ide.eclipse.packaging.core,1.5.0,"org.jboss.ide.eclipse.packaging.core",1327192982647
stopped,bundle,org.jboss.ide.eclipse.xdoclet.assist,1.5.0,"org.jboss.ide.eclipse.xdoclet.assist",1327192982649
stopped,bundle,org.jboss.ide.eclipse.xdoclet.run,1.5.0,"org.jboss.ide.eclipse.xdoclet.run",1327192982649
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1327192982649
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.0.v200906020553,"org.eclipse.datatools.connectivity.oda.template.ui",1327192982649
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1327192982649
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1327192982650
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1327192982650
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1327192982650
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.xml.ui",1327192982650
stopped,bundle,org.jboss.tools.cdi.ui,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.ui",1327192982650
stopped,bundle,org.jboss.tools.cdi.text.ext,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.text.ext",1327192982650
stopped,bundle,org.jboss.tools.cdi.core,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.core",1327192982650
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.text.ext.facelets",1327192982657
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.text.ext.richfaces",1327192982657
stopped,bundle,org.jboss.tools.seam.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.text.ext",1327192982657
stopped,bundle,org.jboss.tools.jsf.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.text.ext",1327192982657
stopped,bundle,org.jboss.tools.jsf.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.ui",1327192982658
stopped,bundle,org.jboss.tools.jsf.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.verification",1327192982658
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1327192982658
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.jstl",1327192982658
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.seam",1327192982658
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.jsf",1327192982659
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.project.examples.cheatsheet",1327192982659
stopped,bundle,org.jboss.tools.project.examples,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.project.examples",1327192982659
stopped,bundle,org.jboss.tools.seam.core,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.core",1327192982659
stopped,bundle,org.jboss.tools.jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf",1327192982659
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.facelets",1327192982659
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.myfaces",1327192982660
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.vpe.richfaces",1327192982660
stopped,bundle,org.jboss.tools.jst.css,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.css",1327192982660
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.tiles.ui",1327192982660
stopped,bundle,org.jboss.tools.seam.ui.pages,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.ui.pages",1327192982660
stopped,bundle,org.jboss.tools.seam.xml.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.xml.ui",1327192982660
stopped,bundle,org.jboss.tools.struts.validator.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.validator.ui",1327192982661
stopped,bundle,org.jboss.tools.struts.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.ui",1327192982661
stopped,bundle,org.jboss.tools.jst.web.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.ui",1327192982661
stopped,bundle,org.jboss.tools.struts.vpe.struts,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.vpe.struts",1327192982661
stopped,bundle,org.jboss.tools.vpe.docbook,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.docbook",1327192982661
stopped,bundle,org.jboss.tools.vpe.html,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.html",1327192982661
stopped,bundle,org.jboss.tools.vpe.jsp,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.jsp",1327192982666
stopped,bundle,org.jboss.tools.vpe,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe",1327192982722
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.ui.palette",1327192982722
stopped,bundle,org.jboss.tools.jst.jsp,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.jsp",1327192982722
stopped,bundle,org.jboss.tools.struts.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.text.ext",1327192982722
stopped,bundle,org.jboss.tools.jst.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.text.ext",1327192982723
stopped,bundle,org.jboss.tools.jst.web.kb,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.kb",1327192982723
stopped,bundle,org.jboss.tools.common.el.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.el.ui",1327192982723
stopped,bundle,org.jboss.tools.vpe.resref,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.resref",1327192982728
stopped,bundle,org.jboss.tools.common.resref.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.resref.ui",1327192982728
stopped,bundle,org.jboss.tools.common.verification.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.verification.ui",1327192982728
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.hibernate.xml.ui",1327192982729
stopped,bundle,org.jboss.tools.common.model.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.model.ui",1327192982730
stopped,bundle,org.jboss.tools.common.text.ext,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.text.ext",1327192982731
stopped,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1327192982764
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1327192982764
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1327192982764
stopped,bundle,org.jboss.tools.bpel.cheatsheet,1.0.0.v201003031622,"org.jboss.tools.bpel.cheatsheet",1327192982764
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1327192982765
stopped,bundle,org.hibernate.eclipse.help,3.3.1.v201006011046R-H111-GA,"org.hibernate.eclipse.help",1327192982765
stopped,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1327192982765
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1327192982765
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1327192982765
stopped,bundle,org.eclipse.ui.intro,3.3.1.v20090805_35x,"org.eclipse.ui.intro",1327192982765
stopped,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1327192982766
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.db.generic.ui",1327192982766
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v200910270503,"org.eclipse.datatools.connectivity.sqm.server.ui",1327192982766
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.100.v200910270525,"org.eclipse.datatools.connectivity.sqm.core.ui",1327192982766
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.ui.dse",1327192982766
stopped,bundle,org.eclipse.help.base,3.4.0.v200909170800,"org.eclipse.help.base",1327192982766
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1327192982766
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1327192982767
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1327192982767
stopped,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1327192982767
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1327192982767
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1327192982767
stopped,bundle,org.jboss.tools.cdi.xml,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.xml",1327192982768
stopped,bundle,org.jboss.tools.struts.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.verification",1327192982768
stopped,bundle,org.jboss.tools.struts,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts",1327192982768
stopped,bundle,org.jboss.tools.jst.web.tiles,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.tiles",1327192982768
stopped,bundle,org.jboss.tools.jst.web.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.verification",1327192982769
stopped,bundle,org.jboss.tools.seam.pages.xml,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.pages.xml",1327192982769
stopped,bundle,org.jboss.tools.seam.xml,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.xml",1327192982769
stopped,bundle,org.jboss.tools.jst.web,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web",1327192982769
stopped,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1327192982769
stopped,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1327192982770
stopped,bundle,org.jboss.tools.smooks.ui,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.smooks.ui",1327192982770
stopped,bundle,org.jboss.tools.smooks.templating,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.smooks.templating",1327192982770
stopped,bundle,org.jboss.tools.smooks.runtime,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.smooks.runtime",1327192982770
